Date,PMMoV_gc_g_dry_weight,Plant,Population_Served,SC2_N_gc_g_dry_weight,SC2_Norm
5/14/2023,,Merced_Cty,91000,,
5/15/2023,9231631496.573208,Merced_Cty,91000,27941.892958592634,3.0267556681573238e-06
5/16/2023,,Merced_Cty,91000,,
5/17/2023,5186870802.807017,Merced_Cty,91000,52670.22718712076,1.015452846032271e-05
5/18/2023,,Merced_Cty,91000,,
5/19/2023,3161435054,Merced_Cty,91000,149028.6809588592,4.71395674489857e-05
5/20/2023,,Merced_Cty,91000,,
5/21/2023,,Merced_Cty,91000,,
5/22/2023,4283092351.044776,Merced_Cty,91000,28288.59671599649,6.604713229939122e-06
5/23/2023,,Merced_Cty,91000,,
5/24/2023,3962245934.9593496,Merced_Cty,91000,40595.73937,1.0245638467335697e-05
5/25/2023,,Merced_Cty,91000,,
5/26/2023,5789629888.119181,Merced_Cty,91000,67451.05859953993,1.1650323060884309e-05
5/27/2023,,Merced_Cty,91000,,
5/28/2023,,Merced_Cty,91000,,
5/29/2023,1393376581.0793653,Merced_Cty,91000,55213.571864022415,3.962573550737574e-05
5/30/2023,,Merced_Cty,91000,,
5/31/2023,1251869956.3369963,Merced_Cty,91000,41586.81266389141,3.321975453870264e-05
6/1/2023,,Merced_Cty,91000,,
6/2/2023,1261171921.3902054,Merced_Cty,91000,31156.69289724004,2.470455642787831e-05
6/3/2023,,Merced_Cty,91000,,
6/4/2023,,Merced_Cty,91000,,
6/5/2023,1847228600.508906,Merced_Cty,91000,40742.65909007635,2.2056100191850574e-05
6/6/2023,,Merced_Cty,91000,,
6/7/2023,1422526364.0924091,Merced_Cty,91000,64359.195800302856,4.52428843674647e-05
6/8/2023,,Merced_Cty,91000,,
6/9/2023,1206173354.6666667,Merced_Cty,91000,67816.93013732621,5.6224861770444124e-05
6/10/2023,,Merced_Cty,91000,,
6/11/2023,,Merced_Cty,91000,,
6/12/2023,814772942.2222222,Merced_Cty,91000,18330.58189723479,2.249777937794513e-05
6/13/2023,,Merced_Cty,91000,,
6/14/2023,2100835312.904484,Merced_Cty,91000,38568.51849,1.835865869765963e-05
6/15/2023,,Merced_Cty,91000,,
6/16/2023,2206846413.4865904,Merced_Cty,91000,216134.5522607167,9.793819404008562e-05
6/17/2023,,Merced_Cty,91000,,
6/18/2023,,Merced_Cty,91000,,
6/19/2023,1186440062.7450984,Merced_Cty,91000,28058.64373776241,2.3649440556518607e-05
6/20/2023,,Merced_Cty,91000,,
6/21/2023,1594237364.381847,Merced_Cty,91000,42302.34498509804,2.6534533646123924e-05
6/22/2023,,Merced_Cty,91000,,
6/23/2023,3494997830.1754384,Merced_Cty,91000,536648.9209510835,0.000153548
6/24/2023,,Merced_Cty,91000,,
6/25/2023,,Merced_Cty,91000,,
6/26/2023,1230826096.1904762,Merced_Cty,91000,36222.44370823529,2.942937578293733e-05
6/27/2023,,Merced_Cty,91000,,
6/28/2023,1253711681.8285716,Merced_Cty,91000,44043.76451689412,3.513069643943584e-05
6/29/2023,,Merced_Cty,91000,,
6/30/2023,1652017066.6666665,Merced_Cty,91000,45124.98055193277,2.7315081340523345e-05
7/1/2023,,Merced_Cty,91000,,
7/2/2023,,Merced_Cty,91000,,
7/3/2023,1453530479.2233012,Merced_Cty,91000,36895.51454,2.5383378653938815e-05
7/4/2023,,Merced_Cty,91000,,
7/5/2023,1118322864.144144,Merced_Cty,91000,121693.44162543722,0.000108818
7/6/2023,,Merced_Cty,91000,,
7/7/2023,1559712314.847021,Merced_Cty,91000,45311.77402389316,2.9051366455574473e-05
7/8/2023,,Merced_Cty,91000,,
7/9/2023,,Merced_Cty,91000,,
7/10/2023,1470444582,Merced_Cty,91000,26069.72493636902,1.772914481401626e-05
7/11/2023,,Merced_Cty,91000,,
7/12/2023,1071914681.2121214,Merced_Cty,91000,31205.71478549344,2.911212555667771e-05
7/13/2023,,Merced_Cty,91000,,
7/14/2023,602428760.3,Merced_Cty,91000,24583.62298749712,4.080751884559509e-05
7/15/2023,,Merced_Cty,91000,,
7/16/2023,,Merced_Cty,91000,,
7/17/2023,1257042706.592179,Merced_Cty,91000,18599.87586544857,1.4796534571106584e-05
7/18/2023,,Merced_Cty,91000,,
7/19/2023,1799781196.4261167,Merced_Cty,91000,87799.09861297757,4.878320697389386e-05
7/20/2023,,Merced_Cty,91000,,
7/21/2023,1798462350.4761906,Merced_Cty,91000,45095.11334168068,2.5074260425713415e-05
7/22/2023,,Merced_Cty,91000,,
7/23/2023,,Merced_Cty,91000,,
7/24/2023,1432497944.964539,Merced_Cty,91000,33345.14648163538,2.327762256054114e-05
7/25/2023,,Merced_Cty,91000,,
7/26/2023,7204467081.481482,Merced_Cty,91000,60831.96312089196,8.443645093091723e-06
7/27/2023,,Merced_Cty,91000,,
7/28/2023,1207820257.1347518,Merced_Cty,91000,109267.62894498125,9.04667961143416e-05
7/29/2023,,Merced_Cty,91000,,
7/30/2023,,Merced_Cty,91000,,
7/31/2023,1073533528.7466668,Merced_Cty,91000,42314.18097935059,3.941579824595858e-05
8/1/2023,1590635623.473054,Merced_Cty,91000,89076.00974202185,5.6000260793562465e-05
8/2/2023,717201092.6126128,Merced_Cty,91000,32956.57432226392,4.595165102469385e-05
8/3/2023,,Merced_Cty,91000,,
8/4/2023,,Merced_Cty,91000,,
8/5/2023,,Merced_Cty,91000,,
8/6/2023,,Merced_Cty,91000,,
8/7/2023,1384532614.8817203,Merced_Cty,91000,147432.92992242886,0.000106486
8/8/2023,,Merced_Cty,91000,,
8/9/2023,3818376716,Merced_Cty,91000,71310.5737,1.867562553714649e-05
8/10/2023,,Merced_Cty,91000,,
8/11/2023,1806210302.439024,Merced_Cty,91000,92363.64268350072,5.1136704601217845e-05
8/12/2023,,Merced_Cty,91000,,
8/13/2023,,Merced_Cty,91000,,
8/14/2023,1229914128.3825598,Merced_Cty,91000,51972.481493968735,4.22570001389584e-05
8/15/2023,,Merced_Cty,91000,,
8/16/2023,1678296010.8141322,Merced_Cty,91000,69113.96876682028,4.1181036194737465e-05
8/17/2023,,Merced_Cty,91000,,
8/18/2023,1039266386.6666666,Merced_Cty,91000,112151.01311680672,0.000107914
8/19/2023,,Merced_Cty,91000,,
8/20/2023,,Merced_Cty,91000,,
8/21/2023,1221622279,Merced_Cty,91000,58597.85360204604,4.79672437356498e-05
8/22/2023,,Merced_Cty,91000,,
8/23/2023,1583444940.6593409,Merced_Cty,91000,97549.65336,6.160596485212505e-05
8/24/2023,,Merced_Cty,91000,,
8/25/2023,1083928765.380117,Merced_Cty,91000,97081.73355954594,8.956468050324404e-05
8/26/2023,,Merced_Cty,91000,,
8/27/2023,,Merced_Cty,91000,,
8/28/2023,1256321800.5333333,Merced_Cty,91000,173518.28385021852,0.000138116
8/29/2023,,Merced_Cty,91000,,
8/30/2023,955399162.6347305,Merced_Cty,91000,92245.42656,9.6551713845195e-05
8/31/2023,,Merced_Cty,91000,,
9/1/2023,744398892.5842699,Merced_Cty,91000,247249.9225,0.000332147
9/2/2023,,Merced_Cty,91000,,
9/3/2023,,Merced_Cty,91000,,
9/4/2023,984743895.6426116,Merced_Cty,91000,152243.4750971498,0.000154602
9/5/2023,,Merced_Cty,91000,,
9/6/2023,1755859076.6972475,Merced_Cty,91000,142179.71516200755,8.097444552865034e-05
9/7/2023,,Merced_Cty,91000,,
9/8/2023,283823872.3902439,Merced_Cty,91000,46656.93101348636,0.000164387
9/9/2023,,Merced_Cty,91000,,
9/10/2023,,Merced_Cty,91000,,
9/11/2023,1155361992.280702,Merced_Cty,91000,272397.80307492265,0.000235768
9/12/2023,,Merced_Cty,91000,,
9/13/2023,730906652.8138528,Merced_Cty,91000,50841.57681120448,6.955960328924904e-05
9/14/2023,,Merced_Cty,91000,,
9/15/2023,746802191.4003944,Merced_Cty,91000,52903.18478156631,7.083962177770649e-05
9/16/2023,,Merced_Cty,91000,,
9/17/2023,,Merced_Cty,91000,,
9/18/2023,887980143.3766233,Merced_Cty,91000,95055.34701665392,0.000107047
9/19/2023,,Merced_Cty,91000,,
9/20/2023,925865253.5537192,Merced_Cty,91000,125013.39098104034,0.000135023
9/21/2023,,Merced_Cty,91000,,
9/22/2023,1576869226.0317464,Merced_Cty,91000,67954.40683921569,4.3094510132730306e-05
9/23/2023,,Merced_Cty,91000,,
9/24/2023,,Merced_Cty,91000,,
9/25/2023,7640670534.151329,Merced_Cty,91000,45297.79359341754,5.928510251940721e-06
9/26/2023,,Merced_Cty,91000,,
9/27/2023,1099853108.444445,Merced_Cty,91000,145188.0079529412,0.000132007
9/28/2023,,Merced_Cty,91000,,
9/29/2023,1037344860.1156068,Merced_Cty,91000,102536.73789758586,9.884537133211289e-05
9/30/2023,,Merced_Cty,91000,,
10/1/2023,,Merced_Cty,91000,,
10/2/2023,1290393347.7568135,Merced_Cty,91000,34906.03951686275,2.7050697043302733e-05
10/3/2023,,Merced_Cty,91000,,
10/4/2023,931280885.4618475,Merced_Cty,91000,40731.31474710134,4.373687400112542e-05
10/5/2023,,Merced_Cty,91000,,
10/6/2023,897532428.6919831,Merced_Cty,91000,42810.9534,4.7698503178962956e-05
10/7/2023,,Merced_Cty,91000,,
10/8/2023,,Merced_Cty,91000,,
10/9/2023,1150229852.8244274,Merced_Cty,91000,29744.46891251011,2.5859586968179957e-05
10/10/2023,,Merced_Cty,91000,,
10/11/2023,1914111327.913279,Merced_Cty,91000,79827.70143632712,4.1704837264274214e-05
10/12/2023,,Merced_Cty,91000,,
10/13/2023,617083242.6666667,Merced_Cty,91000,57075.74672313726,9.24927834314376e-05
10/14/2023,,Merced_Cty,91000,,
10/15/2023,,Merced_Cty,91000,,
10/16/2023,1091199182.2222223,Merced_Cty,91000,53498.694708235314,4.902743291952021e-05
10/17/2023,,Merced_Cty,91000,,
10/18/2023,1106349020.998004,Merced_Cty,91000,73200.88114293765,6.616436563292238e-05
10/19/2023,,Merced_Cty,91000,,
10/20/2023,1001933232.2440088,Merced_Cty,91000,64796.81214031528,6.467178655726513e-05
10/21/2023,,Merced_Cty,91000,,
10/22/2023,,Merced_Cty,91000,,
10/23/2023,1394856185.8682635,Merced_Cty,91000,80059.03487481507,5.739590624891576e-05
10/24/2023,,Merced_Cty,91000,,
10/25/2023,1450226128.3555555,Merced_Cty,91000,106432.11585882356,7.339001399699601e-05
10/26/2023,,Merced_Cty,91000,,
10/27/2023,937838229.5281584,Merced_Cty,91000,67929.41906032771,7.243191514436781e-05
10/28/2023,,Merced_Cty,91000,,
10/29/2023,,Merced_Cty,91000,,
10/30/2023,1550715429.4339623,Merced_Cty,91000,47725.91684392157,3.07767085682138e-05
10/31/2023,,Merced_Cty,91000,,
11/1/2023,1003672836.969697,Merced_Cty,91000,107105.24748877008,0.000106713
11/2/2023,,Merced_Cty,91000,,
11/3/2023,785372924.8484849,Merced_Cty,91000,57422.40462994654,7.311482585298512e-05
11/4/2023,,Merced_Cty,91000,,
11/5/2023,,Merced_Cty,91000,,
11/6/2023,2886663242.2350674,Merced_Cty,91000,41218.63122975859,1.4278988496712935e-05
11/7/2023,,Merced_Cty,91000,,
11/8/2023,1307108632.826511,Merced_Cty,91000,282424.3735,0.000216068
11/9/2023,,Merced_Cty,91000,,
11/10/2023,674819199.4745483,Merced_Cty,91000,46289.74761866127,6.859577743891258e-05
11/11/2023,,Merced_Cty,91000,,
11/12/2023,,Merced_Cty,91000,,
11/13/2023,768825574.4249512,Merced_Cty,91000,96243.18469019608,0.000125182
11/14/2023,,Merced_Cty,91000,,
11/15/2023,1738094404.9325626,Merced_Cty,91000,119411.62049588576,6.870260910857652e-05
11/16/2023,,Merced_Cty,91000,,
11/17/2023,984253499.7876858,Merced_Cty,91000,108504.55926264515,0.00011024
11/18/2023,,Merced_Cty,91000,,
11/19/2023,,Merced_Cty,91000,,
11/20/2023,888341837.5757577,Merced_Cty,91000,71422.92239076835,8.040026864622078e-05
11/21/2023,,Merced_Cty,91000,,
11/22/2023,1018012619.8675498,Merced_Cty,91000,56606.56318653683,5.560497196380701e-05
11/23/2023,,Merced_Cty,91000,,
11/24/2023,1458266847.2955973,Merced_Cty,91000,75894.50724705883,5.2044320549292905e-05
11/25/2023,,Merced_Cty,91000,,
11/26/2023,,Merced_Cty,91000,,
11/27/2023,1654671330.0217867,Merced_Cty,91000,231323.3195970781,0.0001398
11/28/2023,,Merced_Cty,91000,,
11/29/2023,436288742.4699454,Merced_Cty,91000,55498.72756150434,0.000127206
11/30/2023,,Merced_Cty,91000,,
12/1/2023,1440712906.9373944,Merced_Cty,91000,124293.89853066586,8.627249602065722e-05
12/2/2023,,Merced_Cty,91000,,
12/3/2023,,Merced_Cty,91000,,
12/4/2023,913041263.3333333,Merced_Cty,91000,35221.61496588235,3.857614806727923e-05
12/5/2023,,Merced_Cty,91000,,
12/6/2023,1133988118,Merced_Cty,91000,62188.33180611764,5.48403733664002e-05
12/7/2023,,Merced_Cty,91000,,
12/8/2023,841898065.9932661,Merced_Cty,91000,223161.35851598336,0.000265069
12/9/2023,,Merced_Cty,91000,,
12/10/2023,,Merced_Cty,91000,,
12/11/2023,956801131.4871794,Merced_Cty,91000,53674.91268633484,5.609829558092873e-05
12/12/2023,,Merced_Cty,91000,,
12/13/2023,1166348967.7669904,Merced_Cty,91000,63436.32592667048,5.438880444857014e-05
12/14/2023,,Merced_Cty,91000,,
12/15/2023,1312645588.7461774,Merced_Cty,91000,92210.50450512682,7.02478302564557e-05
12/16/2023,,Merced_Cty,91000,,
12/17/2023,,Merced_Cty,91000,,
12/18/2023,1337209743.768116,Merced_Cty,91000,50484.44703836316,3.7753574017568344e-05
12/19/2023,,Merced_Cty,91000,,
12/20/2023,1245830244.2822385,Merced_Cty,91000,189201.06275723487,0.000151867
12/21/2023,,Merced_Cty,91000,,
12/22/2023,1769593436.9811325,Merced_Cty,91000,54904.63481411766,3.102669441845531e-05
12/23/2023,,Merced_Cty,91000,,
12/24/2023,,Merced_Cty,91000,,
12/25/2023,2223825816.3593383,Merced_Cty,91000,92051.93489,4.1393500432202474e-05
12/26/2023,,Merced_Cty,91000,,
12/27/2023,1339027520,Merced_Cty,91000,149371.20500227495,0.000111552
12/28/2023,,Merced_Cty,91000,,
12/29/2023,1473206981.4492755,Merced_Cty,91000,78773.96891,5.3471080374640005e-05
12/30/2023,,Merced_Cty,91000,,
12/31/2023,,Merced_Cty,91000,,
1/1/2024,1323030105.8585858,Merced_Cty,91000,142603.96474295898,0.000107786
1/2/2024,,Merced_Cty,91000,,
1/3/2024,1910426450.867052,Merced_Cty,91000,369468.4907783747,0.000193396
1/4/2024,,Merced_Cty,91000,,
1/5/2024,1356528428.8000002,Merced_Cty,91000,82911.36153600003,6.112025356471469e-05
1/6/2024,,Merced_Cty,91000,,
1/7/2024,,Merced_Cty,91000,,
1/8/2024,1404339034.8148148,Merced_Cty,91000,190291.37763660136,0.000135502
1/9/2024,,Merced_Cty,91000,,
1/10/2024,884274769.9,Merced_Cty,91000,195837.1626900137,0.000221466
1/11/2024,,Merced_Cty,91000,,
1/12/2024,1361294344.654088,Merced_Cty,91000,69855.12903529414,5.131522753298787e-05
1/13/2024,,Merced_Cty,91000,,
1/14/2024,,Merced_Cty,91000,,
1/15/2024,1389727998.0124226,Merced_Cty,91000,87698.71545663135,6.31049497326508e-05
1/16/2024,,Merced_Cty,91000,,
1/17/2024,1044709563.2592592,Merced_Cty,91000,56772.10824052287,5.434247970642352e-05
1/18/2024,,Merced_Cty,91000,,
1/19/2024,2181600580.7407403,Merced_Cty,91000,85297.50774379086,3.9098590501304766e-05
1/20/2024,,Merced_Cty,91000,,
1/21/2024,,Merced_Cty,91000,,
1/22/2024,1152387336.7984936,Merced_Cty,91000,201348.2273595215,0.000174723
1/23/2024,,Merced_Cty,91000,,
1/24/2024,2300085449.444444,Merced_Cty,91000,68032.93964117648,2.9578440078219245e-05
1/25/2024,,Merced_Cty,91000,,
1/26/2024,1881660179.9520383,Merced_Cty,91000,316089.91520473966,0.000167985
1/27/2024,,Merced_Cty,91000,,
1/28/2024,,Merced_Cty,91000,,
1/29/2024,1430144654.7931871,Merced_Cty,91000,114815.3017487334,8.028229967082372e-05
1/30/2024,,Merced_Cty,91000,,
1/31/2024,1034305031.724138,Merced_Cty,91000,57628.45916754565,5.5717082872043756e-05
2/1/2024,,Merced_Cty,91000,,
2/2/2024,1365797761.2851408,Merced_Cty,91000,142547.5403804394,0.000104369
2/3/2024,,Merced_Cty,91000,,
2/4/2024,,Merced_Cty,91000,,
2/5/2024,1419673084.0211642,Merced_Cty,91000,55341.028626704014,3.8981529796953593e-05
2/6/2024,,Merced_Cty,91000,,
2/7/2024,1718837057.984496,Merced_Cty,91000,61601.61818017328,3.583912616615747e-05
2/8/2024,,Merced_Cty,91000,,
2/9/2024,1736176341.7054265,Merced_Cty,91000,223911.78222051988,0.000128968
2/10/2024,,Merced_Cty,91000,,
2/11/2024,,Merced_Cty,91000,,
2/12/2024,1558988443.8095238,Merced_Cty,91000,110190.66653109244,7.068087449181596e-05
2/13/2024,,Merced_Cty,91000,,
2/14/2024,870803464.3223443,Merced_Cty,91000,33738.44976692955,3.874404633103369e-05
2/15/2024,,Merced_Cty,91000,,
2/16/2024,1379129978.3425417,Merced_Cty,91000,232195.2167883003,0.000168364
2/17/2024,,Merced_Cty,91000,,
2/18/2024,953761666.7912772,Merced_Cty,91000,27011.238999978017,2.8320742949180828e-05
2/19/2024,,Merced_Cty,91000,,
2/20/2024,,Merced_Cty,91000,,
2/21/2024,1139169895.081967,Merced_Cty,91000,79996.84610298938,7.022380634210258e-05
2/22/2024,,Merced_Cty,91000,,
2/23/2024,2178279670.532544,Merced_Cty,91000,45158.76318719109,2.0731388993843344e-05
10/20/2021,1653324665.3948655,Modesto_Cty,230000,34509.24851173582,2.087263877085747e-05
10/21/2021,1741898600,Modesto_Cty,230000,96515.02768198668,5.540794835448937e-05
10/22/2021,1525072742.0856614,Modesto_Cty,230000,42289.00220363055,2.7729170574379875e-05
10/23/2021,1333199368.9903865,Modesto_Cty,230000,38880.01075157755,2.9162938159069825e-05
10/24/2021,1210282916.3968055,Modesto_Cty,230000,47376.49433353407,3.914497485809436e-05
10/25/2021,438465725.6457268,Modesto_Cty,230000,41489.980658706336,9.462536803214025e-05
10/26/2021,1643733581,Modesto_Cty,230000,31813.657771774226,1.935450984022545e-05
10/27/2021,1408205675.1632123,Modesto_Cty,230000,31888.903194491973,2.2645060843683947e-05
10/28/2021,1340728379.6932223,Modesto_Cty,230000,57694.34080019101,4.30320873892386e-05
10/29/2021,1190008060.5158718,Modesto_Cty,230000,61083.57666661476,5.133038900604998e-05
10/30/2021,668832273.9794066,Modesto_Cty,230000,74809.93987507917,0.000111852
10/31/2021,1297654050.534912,Modesto_Cty,230000,73744.24977345513,5.6828898074226075e-05
11/1/2021,877150363.6587805,Modesto_Cty,230000,58094.03970631859,6.623042309872165e-05
11/2/2021,1069387269.6314132,Modesto_Cty,230000,52817.67384305276,4.939059529038295e-05
11/3/2021,1280634543.219465,Modesto_Cty,230000,73919.33970323014,5.7720869778664426e-05
11/4/2021,1639033139.2973876,Modesto_Cty,230000,117189.91846820114,7.149941978503102e-05
11/5/2021,1411294966.3561077,Modesto_Cty,230000,74643.01067849871,5.2889730678501036e-05
11/6/2021,1148706314.4115689,Modesto_Cty,230000,53685.428402948026,4.673555610290928e-05
11/7/2021,,Modesto_Cty,230000,,
11/8/2021,1472287517,Modesto_Cty,230000,86508.44789620272,5.875784920533127e-05
11/9/2021,1025770930.6539932,Modesto_Cty,230000,38193.27338044999,3.7233725619519536e-05
11/10/2021,1613568882.3428955,Modesto_Cty,230000,63171.01150262558,3.9149869704292715e-05
11/11/2021,1683068094.1358027,Modesto_Cty,230000,47817.92880085762,2.841116706297642e-05
11/12/2021,1389117044.1158223,Modesto_Cty,230000,25370.98763481016,1.826411081937223e-05
11/13/2021,,Modesto_Cty,230000,,
11/14/2021,1650937138.3101866,Modesto_Cty,230000,42521.88647,2.575621172098169e-05
11/15/2021,1382658709.9017518,Modesto_Cty,230000,48223.37627410892,3.487728094341919e-05
11/16/2021,1310254805.4788244,Modesto_Cty,230000,56534.89536123823,4.3148016038436056e-05
11/17/2021,741207623.9999999,Modesto_Cty,230000,42508.16617142857,5.734987713972648e-05
11/18/2021,670302382.3423425,Modesto_Cty,230000,27642.29516756757,4.12385453128971e-05
11/19/2021,859865706.6666667,Modesto_Cty,230000,34310.88067346405,3.990260386877473e-05
11/20/2021,,Modesto_Cty,230000,,
11/21/2021,807805312.3114355,Modesto_Cty,230000,29660.95583454988,3.671795094993707e-05
11/22/2021,992282495.1077312,Modesto_Cty,230000,27781.175872243355,2.7997244745537083e-05
11/23/2021,837718954.3552312,Modesto_Cty,230000,31375.92445742093,3.745399849710945e-05
11/24/2021,764376989.3333334,Modesto_Cty,230000,110265.3432888889,0.000144255
11/25/2021,1148330740,Modesto_Cty,230000,12181.659202791188,1.06081451765857e-05
11/26/2021,1681197525.3301451,Modesto_Cty,230000,11560.462645928512,6.876326232789527e-06
11/27/2021,1143530598.958331,Modesto_Cty,230000,14139.425489637591,1.2364711099569637e-05
11/28/2021,4270358434.606484,Modesto_Cty,230000,24693.16765114116,5.782457849680866e-06
11/29/2021,1461934119.8442774,Modesto_Cty,230000,13903.686895916337,9.510474314257972e-06
11/30/2021,1606852953.3617456,Modesto_Cty,230000,28459.35207,1.7711236124442333e-05
12/1/2021,2520095400.672572,Modesto_Cty,230000,3313.865248612536,1.314976110717126e-06
12/2/2021,1238914227.0489907,Modesto_Cty,230000,50303.7037,4.060305596714027e-05
12/3/2021,1356704771.7524536,Modesto_Cty,230000,62603.65640840842,4.614390522673799e-05
12/4/2021,,Modesto_Cty,230000,,
12/5/2021,1542416533.1196609,Modesto_Cty,230000,64469.07499916527,4.179744810487178e-05
12/6/2021,5192187121.487405,Modesto_Cty,230000,68735.27792997147,1.3238212784265159e-05
12/7/2021,1485828205.9585493,Modesto_Cty,230000,57782.84682305161,3.888931882658284e-05
12/8/2021,1242033097.4174178,Modesto_Cty,230000,53924.4517,4.341627595256986e-05
12/9/2021,1168457415.3459122,Modesto_Cty,230000,55145.46158490567,4.7195097451266815e-05
12/10/2021,1393229166.4761903,Modesto_Cty,230000,179264.74072380952,0.000128669
12/11/2021,1970875702.8571432,Modesto_Cty,230000,227887.3100529101,0.000115627
12/12/2021,1086479357,Modesto_Cty,230000,80978.84094,7.453325316361041e-05
12/13/2021,1413128512.843691,Modesto_Cty,230000,84290.44875329568,5.96481126714193e-05
12/14/2021,1050949018.5155196,Modesto_Cty,230000,29552.22290742241,2.811955897648141e-05
12/15/2021,1289501040.249221,Modesto_Cty,230000,63665.75247352025,4.937239326399893e-05
12/16/2021,906799153.6458328,Modesto_Cty,230000,41051.56707763674,4.527084847023379e-05
12/17/2021,775294140.1,Modesto_Cty,230000,45732.64748159071,5.8987479866437516e-05
12/18/2021,1768392661.340852,Modesto_Cty,230000,33726.72088164134,1.907196383413436e-05
12/19/2021,937205311.0179555,Modesto_Cty,230000,78437.40199639543,8.36928697205096e-05
12/20/2021,2003373898.2371817,Modesto_Cty,230000,80247.43887094359,4.005614675401097e-05
12/21/2021,875222668.7700307,Modesto_Cty,230000,62131.681197728816,7.098957032847858e-05
12/22/2021,889213437.2543247,Modesto_Cty,230000,40531.90219327342,4.558174730065494e-05
12/23/2021,1670888515.080214,Modesto_Cty,230000,1207439.1301247776,0.000722633
12/24/2021,1031205704.3037976,Modesto_Cty,230000,277492.6881687764,0.000269095
12/25/2021,1604416320.0000002,Modesto_Cty,230000,591193.4761290324,0.000368479
12/26/2021,2062755395.1773047,Modesto_Cty,230000,798541.8740425531,0.000387124
12/27/2021,1769783916.1904764,Modesto_Cty,230000,430100.0322539682,0.000243024
12/28/2021,1679393446.0952382,Modesto_Cty,230000,676152.608,0.000402617
12/29/2021,2009005516.9759448,Modesto_Cty,230000,1017127.1516151204,0.000506284
12/30/2021,1828176252.216314,Modesto_Cty,230000,304869.9763593381,0.000166762
12/31/2021,1504791666.6666667,Modesto_Cty,230000,221981.982,0.000147517
1/1/2022,1381595706.762107,Modesto_Cty,230000,296163.8733705774,0.000214364
1/2/2022,1739433092.9487212,Modesto_Cty,230000,263826.4299802761,0.000151674
1/3/2022,1691687804.3831203,Modesto_Cty,230000,421125.5411255412,0.000248938
1/4/2022,1620915631.677353,Modesto_Cty,230000,399316.2393162393,0.000246352
1/5/2022,1610009006.076388,Modesto_Cty,230000,440804.5874701604,0.00027379
1/6/2022,1954259883.996212,Modesto_Cty,230000,494474.7867006243,0.000253024
1/7/2022,1830986490.885419,Modesto_Cty,230000,776679.8019409174,0.000424187
1/8/2022,,Modesto_Cty,230000,,
1/9/2022,,Modesto_Cty,230000,,
1/10/2022,2894124260.018215,Modesto_Cty,230000,858971.1562749028,0.000296798
1/11/2022,2038135320.4900548,Modesto_Cty,230000,1093195.5684315092,0.00053637
1/12/2022,2273636337.247878,Modesto_Cty,230000,1185548.4624324078,0.000521433
1/13/2022,1594949582.8571427,Modesto_Cty,230000,697482.5028571427,0.000437307
1/14/2022,1666247558.7878792,Modesto_Cty,230000,895790.9818181817,0.00053761
1/15/2022,1719109164.096835,Modesto_Cty,230000,650889.8604096834,0.00037862
1/16/2022,2314094493.866667,Modesto_Cty,230000,614108.3489523809,0.000265377
1/17/2022,1774881213.2553604,Modesto_Cty,230000,699152.3611695906,0.000393915
1/18/2022,2797311101.960785,Modesto_Cty,230000,872545.8964705883,0.000311923
1/19/2022,2307063577.7471266,Modesto_Cty,230000,1230112.9747126438,0.000533194
1/20/2022,1396592459.8802395,Modesto_Cty,230000,491057.1085,0.000351611
1/21/2022,,Modesto_Cty,230000,,
1/22/2022,3754692206.265061,Modesto_Cty,230000,668476.6714859437,0.000178038
1/23/2022,407847338.8429753,Modesto_Cty,230000,534076.4805289257,0.001309501
1/24/2022,1929148039.703704,Modesto_Cty,230000,671331.8998518519,0.000347994
1/25/2022,2031440182.0289865,Modesto_Cty,230000,613000.9113043479,0.000301757
1/26/2022,1896467826.294228,Modesto_Cty,230000,841723.8203351956,0.000443838
1/27/2022,2010703392.551372,Modesto_Cty,230000,593133.5605987133,0.000294988
1/28/2022,1953691610,Modesto_Cty,230000,464847.9621,0.000237933
1/29/2022,,Modesto_Cty,230000,,
1/30/2022,1790477175.2451012,Modesto_Cty,230000,536085.8019660498,0.000299409
1/31/2022,1565488114.3162394,Modesto_Cty,230000,305719.4571209771,0.000195287
2/1/2022,1732059408.5506165,Modesto_Cty,230000,353490.0922716761,0.000204087
2/2/2022,2027411832.7886715,Modesto_Cty,230000,479529.3454770692,0.000236523
2/3/2022,1757108825.6277058,Modesto_Cty,230000,284876.30739393947,0.000162128
2/4/2022,1358438033.216374,Modesto_Cty,230000,198659.3578,0.000146241
2/5/2022,527347842.8070176,Modesto_Cty,230000,76294.81906,0.000144676
2/6/2022,558829514.6666666,Modesto_Cty,230000,254693.5239610136,0.000455762
2/7/2022,2290149002.599581,Modesto_Cty,230000,368763.7056939204,0.000161022
2/8/2022,1984345892.3456795,Modesto_Cty,230000,273456.8930652558,0.000137807
2/9/2022,1929402289.7409327,Modesto_Cty,230000,330573.1659827289,0.000171334
2/10/2022,1983255463.6437893,Modesto_Cty,230000,134148.36916788496,6.764048889668367e-05
2/11/2022,1529040350.4302552,Modesto_Cty,230000,289847.8335228522,0.000189562
2/12/2022,1409891065.603954,Modesto_Cty,230000,167973.78809765118,0.00011914
2/13/2022,3902934256.2134514,Modesto_Cty,230000,244532.07763314963,6.265339398014604e-05
2/14/2022,1593082682.2916658,Modesto_Cty,230000,115743.10414931348,7.265354487616163e-05
2/15/2022,1122482718.6734068,Modesto_Cty,230000,100492.73765165024,8.952720249485571e-05
